,Unnamed: 0,images,labels,2,4,5,7,10,12
486,2124,b'cichlid_fish_s_000044.png',1.0,,,,,,
487,2126,b'red_delicious_s_001572.png',4.0,,,,,,
488,2127,b'fishbowl_s_000314.png',3.0,,,,,,
489,2129,b'electric_lamp_s_000618.png',5.0,,,,,,
490,2130,b'plate_iron_s_000974.png',3.0,,,,,,
491,2135,b'clock_s_000024.png',5.0,,,,,,
492,2143,b'valencia_orange_s_000590.png',4.0,,,,,,
493,2147,b'sunflower_s_002395.png',2.0,,,,,,
494,2148,b'alarm_clock_s_000297.png',5.0,,,,,,
495,2150,b'television_system_s_000644.png',5.0,,,,,,
496,2155,b'eagle_ray_s_000178.png',1.0,,,,,,
497,2162,b'lamp_s_001024.png',5.0,,,,,,
498,2168,b'electric_lamp_s_000498.png',5.0,,,,,,
499,2169,b'shark_s_000166.png',1.0,,,,,,
500,2171,b'phone_s_000854.png',5.0,,,,,,
501,2172,b'soda_bottle_s_000041.png',3.0,,,,,,
502,2174,b'sweet_pepper_s_000361.png',4.0,,,,,,
503,2178,b'goblet_s_001139.png',3.0,,,,,,
504,2194,b'lamp_s_002036.png',5.0,,,,,,
505,2198,b'rose_s_000229.png',2.0,,,,,,
506,2205,b'pear_s_001437.png',4.0,,,,,,
507,2206,b'electric_lamp_s_000201.png',5.0,,,,,,
508,2209,b'sour_orange_s_000934.png',4.0,,,,,,
509,2211,b'fishplate_s_000242.png',3.0,,,,,,
510,2212,b'clock_s_000710.png',5.0,,,,,,
511,2213,b'computer_keyboard_s_000194.png',5.0,,,,,,
512,2214,b'computer_keyboard_s_001813.png',5.0,,,,,,
513,2216,b'poppy_s_001361.png',2.0,,,,,,
514,2217,b'goldfish_s_002646.png',1.0,,,,,,
515,2222,b'flounder_s_002758.png',1.0,,,,,,
516,2224,b'lamp_s_000393.png',5.0,,,,,,
517,2230,b'turbot_s_000789.png',1.0,,,,,,
518,2235,b'telephone_set_s_000427.png',5.0,,,,,,
519,2237,b'bowl_s_002435.png',3.0,,,,,,
520,2242,b'orchid_s_001743.png',2.0,,,,,,
521,2243,b'tulip_s_000342.png',2.0,,,,,,
522,2244,b'shark_s_001498.png',1.0,,,,,,
523,2249,b'whiskey_bottle_s_000019.png',3.0,,,,,,
524,2250,b'goldfish_s_002812.png',1.0,,,,,,
525,2251,b'alarm_clock_s_000163.png',5.0,,,,,,
526,2252,b'navel_orange_s_000313.png',4.0,,,,,,
527,2264,b'golden_delicious_s_001860.png',4.0,,,,,,
528,2273,b'morel_s_000090.png',4.0,,,,,,
529,2277,b'mako_s_000827.png',1.0,,,,,,
530,2279,b'lady_tulip_s_000637.png',2.0,,,,,,
531,2289,b'disciotis_venosa_s_000037.png',4.0,,,,,,
532,2292,b'mackerel_shark_s_001046.png',1.0,,,,,,
533,2295,b'poppy_s_000432.png',2.0,,,,,,
534,2300,b'clavier_s_000107.png',5.0,,,,,,
535,2301,b'chalice_s_002125.png',3.0,,,,,,
536,2302,b'poppy_s_000639.png',2.0,,,,,,
537,2304,b'goblet_s_000500.png',3.0,,,,,,
538,2311,b'computer_keyboard_s_001479.png',5.0,,,,,,
539,2312,b'lamp_s_001599.png',5.0,,,,,,
540,2315,b'mushroom_s_001621.png',4.0,,,,,,
541,2316,b'fishplate_s_001116.png',3.0,,,,,,
542,2320,b'bosc_s_000610.png',4.0,,,,,,
543,2321,b'rose_s_001843.png',2.0,,,,,,
544,2325,b'shark_s_002287.png',1.0,,,,,,
545,2326,b'guitarfish_s_000687.png',1.0,,,,,,
546,2331,b'bell_pepper_s_001208.png',4.0,,,,,,
547,2333,b'bosc_s_000792.png',4.0,,,,,,
548,2334,b'television_system_s_001206.png',5.0,,,,,,
549,2336,b'dessert_plate_s_000104.png',3.0,,,,,,
550,2337,b'goblet_s_000759.png',3.0,,,,,,
551,2341,b'lamp_s_001806.png',5.0,,,,,,
552,2342,b'bowl_s_001543.png',3.0,,,,,,
553,2346,b'sweet_pepper_s_001424.png',4.0,,,,,,
554,2350,b'navel_orange_s_001048.png',4.0,,,,,,
555,2351,b'bell_pepper_s_001212.png',4.0,,,,,,
556,2353,b'telephone_set_s_001215.png',5.0,,,,,,
557,2365,b'plaice_s_000340.png',1.0,,,,,,
558,2368,b'goldfish_s_001335.png',1.0,,,,,,
559,2371,b'pear_s_000745.png',4.0,,,,,,
560,2378,b'phone_s_001735.png',5.0,,,,,,
561,2379,b'valencia_orange_s_001847.png',4.0,,,,,,
562,2381,b'mushroom_s_002084.png',4.0,,,,,,
563,2387,b'bowl_s_002430.png',3.0,,,,,,
564,2391,b'goblet_s_001414.png',3.0,,,,,,
565,2397,b'navel_orange_s_000957.png',4.0,,,,,,
566,2401,b'desk_phone_s_000127.png',5.0,,,,,,
567,2407,b'valencia_orange_s_001401.png',4.0,,,,,,
568,2408,b'chalice_s_000252.png',3.0,,,,,,
569,2410,b'shark_s_000042.png',1.0,,,,,,
570,2416,b'television_system_s_000515.png',5.0,,,,,,
571,2420,b'bell_pepper_s_000590.png',4.0,,,,,,
572,2422,b'poppy_s_001261.png',2.0,,,,,,
573,2430,b'orchid_s_001250.png',2.0,,,,,,
574,2431,b'orchid_s_001241.png',2.0,,,,,,
575,2442,b'mushroom_s_000552.png',4.0,,,,,,
576,2445,b'shark_s_001909.png',1.0,,,,,,
577,2453,b'pear_s_000775.png',4.0,,,,,,
578,2460,b'rosebush_s_001584.png',2.0,,,,,,
579,2465,b'lamp_s_001025.png',5.0,,,,,,
580,2466,b'rosebush_s_001682.png',2.0,,,,,,
581,2472,b'sand_dab_s_000226.png',1.0,,,,,,
582,2474,b'trout_s_001572.png',1.0,,,,,,
583,2476,b'mushroom_s_000996.png',4.0,,,,,,
584,2487,b'tulipa_clusiana_s_000005.png',2.0,,,,,,
585,2489,b'surveillance_system_s_000771.png',5.0,,,,,,
586,2492,b'plaice_s_000443.png',1.0,,,,,,
587,2493,b'stingray_s_001404.png',1.0,,,,,,
588,2496,b'sour_orange_s_000558.png',4.0,,,,,,
589,2498,b'lamp_s_002027.png',5.0,,,,,,
590,2500,b'red_delicious_s_002126.png',4.0,,,,,,
591,2501,b'goblet_s_000080.png',3.0,,,,,,
592,2503,b'alarm_clock_s_000950.png',5.0,,,,,,
593,2508,b'mountain_rose_s_001076.png',2.0,,,,,,
594,2513,b'dessert_plate_s_000422.png',3.0,,,,,,
595,2514,b'trout_s_001497.png',1.0,,,,,,
596,2521,b'flatfish_s_001332.png',1.0,,,,,,
597,2523,b'rainbow_trout_s_001578.png',1.0,,,,,,
598,2524,b'saucer_s_000415.png',3.0,,,,,,
599,2527,b'cup_s_002017.png',3.0,,,,,,
600,2529,b'mountain_rose_s_001222.png',2.0,,,,,,
601,2531,b'golden_delicious_s_000296.png',4.0,,,,,,
602,2535,b'flounder_s_000774.png',1.0,,,,,,
603,2537,b'macoun_s_000113.png',4.0,,,,,,
604,2542,b'sunflower_s_002179.png',2.0,,,,,,
605,2544,b'sunflower_s_001565.png',2.0,,,,,,
606,2546,b'stingray_s_000427.png',1.0,,,,,,
607,2559,b'bowl_s_001323.png',3.0,,,,,,
608,2564,b'rose_s_000713.png',2.0,,,,,,
609,2566,b'flounder_s_000763.png',1.0,,,,,,
610,2575,b'poppy_s_000792.png',2.0,,,,,,
611,2577,b'discharge_lamp_s_001521.png',5.0,,,,,,
612,2584,b'alarm_clock_s_001011.png',5.0,,,,,,
613,2591,b'cichlid_s_002294.png',1.0,,,,,,
614,2592,b'television_s_001209.png',5.0,,,,,,
615,2600,b'fishbowl_s_001688.png',3.0,,,,,,
616,2605,b'mushroom_s_000043.png',4.0,,,,,,
617,2610,b'rainbow_trout_s_001643.png',1.0,,,,,,
618,2611,b'shark_s_000268.png',1.0,,,,,,
619,2615,b'television_system_s_000686.png',5.0,,,,,,
620,2616,b'oilcan_s_000663.png',3.0,,,,,,
621,2623,b'goblet_s_001104.png',3.0,,,,,,
622,2625,b'orchid_s_001041.png',2.0,,,,,,
623,2634,b'mako_s_001119.png',1.0,,,,,,
624,2635,b'mushroom_s_001478.png',4.0,,,,,,
625,2636,b'phone_s_000399.png',5.0,,,,,,
626,2640,b'macoun_s_000031.png',4.0,,,,,,
627,2641,b'trout_s_001243.png',1.0,,,,,,
628,2642,b'butterfly_orchid_s_001895.png',2.0,,,,,,
629,2644,b'beer_can_s_000003.png',3.0,,,,,,
630,2645,b'mushroom_s_000842.png',4.0,,,,,,
631,2647,b'beer_bottle_s_000025.png',3.0,,,,,,
632,2657,b'poppy_s_000694.png',2.0,,,,,,
633,2658,b'beer_can_s_000660.png',3.0,,,,,,
634,2660,b'television_s_002945.png',5.0,,,,,,
635,2661,b'anjou_s_001718.png',4.0,,,,,,
636,2664,b'goldfish_s_000748.png',1.0,,,,,,
637,2666,b'bell_pepper_s_001174.png',4.0,,,,,,
638,2674,b'rose_s_002197.png',2.0,,,,,,
639,2676,b'beer_can_s_000057.png',3.0,,,,,,
640,2678,b'tulipa_clusiana_s_000204.png',2.0,,,,,,
641,2679,b'bosc_s_000585.png',4.0,,,,,,
642,2682,b'dessert_plate_s_000016.png',3.0,,,,,,
643,2683,b'bosc_s_000811.png',4.0,,,,,,
644,2701,b'butterfly_orchid_s_001210.png',2.0,,,,,,
645,2702,b'valencia_orange_s_000504.png',4.0,,,,,,
646,2705,b'poppy_s_000547.png',2.0,,,,,,
647,2708,b'seville_orange_s_000192.png',4.0,,,,,,
648,2722,b'rose_s_000273.png',2.0,,,,,,
649,2723,b'telephone_set_s_001039.png',5.0,,,,,,
650,2742,b'guitarfish_s_000001.png',1.0,,,,,,
651,2744,b'sweet_pepper_s_001594.png',4.0,,,,,,
652,2752,b'alarm_clock_s_001120.png',5.0,,,,,,
653,2753,b'sunflower_s_001707.png',2.0,,,,,,
654,2755,b'orchid_s_001612.png',2.0,,,,,,
655,2757,b'keyboard_s_000007.png',5.0,,,,,,
656,2768,b'bartlett_pear_s_000523.png',4.0,,,,,,
657,2771,b'guitarfish_s_000700.png',1.0,,,,,,
658,2785,b'guitarfish_s_000024.png',1.0,,,,,,
659,2787,b'cichlid_fish_s_000322.png',1.0,,,,,,
660,2789,b'fishplate_s_000186.png',3.0,,,,,,
661,2793,b'clock_s_002240.png',5.0,,,,,,
662,2796,b'mushroom_s_000687.png',4.0,,,,,,
663,2798,b'guitarfish_s_000761.png',1.0,,,,,,
664,2804,b'tulip_s_000730.png',2.0,,,,,,
665,2808,b'computer_keyboard_s_001279.png',5.0,,,,,,
666,2813,b'sweet_pepper_s_001924.png',4.0,,,,,,
667,2814,b'lady_tulip_s_000020.png',2.0,,,,,,
668,2816,b'eagle_ray_s_000177.png',1.0,,,,,,
669,2817,b'discharge_lamp_s_000492.png',5.0,,,,,,
670,2820,b'disciotis_venosa_s_000147.png',4.0,,,,,,
671,2823,b'computer_keyboard_s_002010.png',5.0,,,,,,
672,2828,b'poppy_s_000893.png',2.0,,,,,,
673,2829,b'bell_pepper_s_000046.png',4.0,,,,,,
674,2830,b'computer_keyboard_s_001310.png',5.0,,,,,,
675,2833,b'dessert_plate_s_000204.png',3.0,,,,,,
676,2848,b'goblet_s_001425.png',3.0,,,,,,
677,2850,b'clock_s_000354.png',5.0,,,,,,
678,2855,b'flatfish_s_000584.png',1.0,,,,,,
679,2859,b'shark_s_000392.png',1.0,,,,,,
680,2860,b'guitarfish_s_000891.png',1.0,,,,,,
681,2863,b'sweet_pepper_s_000802.png',4.0,,,,,,
682,2868,b'coffee_can_s_001054.png',3.0,,,,,,
683,2869,b'citrus_aurantium_s_001010.png',4.0,,,,,,
684,2870,b'sheet_iron_s_000246.png',3.0,,,,,,
685,2876,b'discharge_lamp_s_000926.png',5.0,,,,,,
686,2882,b'verpa_s_001062.png',4.0,,,,,,
687,2883,b'orchid_s_000377.png',2.0,,,,,,
688,2888,b'beer_can_s_000013.png',3.0,,,,,,
689,2892,b'lemon_sole_s_000020.png',1.0,,,,,,
690,2893,b'goblet_s_001730.png',3.0,,,,,,
691,2903,b'tulip_s_000030.png',2.0,,,,,,
692,2906,b'guitarfish_s_000258.png',1.0,,,,,,
693,2908,b'carassius_auratus_s_000210.png',1.0,,,,,,
694,2911,b'soda_can_s_000367.png',3.0,,,,,,
695,2915,b'television_s_001129.png',5.0,,,,,,
696,2921,b'whiskey_bottle_s_000438.png',3.0,,,,,,
697,2926,b'mushroom_s_000348.png',4.0,,,,,,
698,2930,b'marmalade_orange_s_000300.png',4.0,,,,,,
699,2936,b'golden_delicious_s_000677.png',4.0,,,,,,
700,2940,b'beer_can_s_000021.png',3.0,,,,,,
701,2946,b'computer_keyboard_s_001554.png',5.0,,,,,,
702,2950,b'orange_s_002487.png',4.0,,,,,,
703,2964,b'bottle_s_000614.png',3.0,,,,,,
704,2967,b'telecasting_s_000109.png',5.0,,,,,,
705,2971,b'poppy_s_000943.png',2.0,,,,,,
706,2974,b'stingray_s_001374.png',1.0,,,,,,
707,2975,b'lamp_s_001956.png',5.0,,,,,,
708,2977,b'turbot_s_001848.png',1.0,,,,,,
709,2983,b'television_s_002635.png',5.0,,,,,,
710,2984,b'computer_keyboard_s_000115.png',5.0,,,,,,
711,2985,b'tangerine_s_000106.png',4.0,,,,,,
712,2986,b'mackerel_shark_s_000896.png',1.0,,,,,,
713,2989,b'shark_s_001733.png',1.0,,,,,,
714,2990,b'mountain_rose_s_000700.png',2.0,,,,,,
715,2991,b'milk_can_s_001411.png',3.0,,,,,,
716,2994,b'turbot_s_001165.png',1.0,,,,,,
717,2996,b'television_s_001390.png',5.0,,,,,,
718,2997,b'rose_s_000234.png',2.0,,,,,,
719,2998,b'cichlid_s_000536.png',1.0,,,,,,
720,3000,b'mako_s_000015.png',1.0,,,,,,
721,3001,b'goblet_s_000760.png',3.0,,,,,,
722,3003,b'poppy_s_001027.png',2.0,,,,,,
723,3004,b'alarm_clock_s_000363.png',5.0,,,,,,
724,3007,b'northern_spy_s_000070.png',4.0,,,,,,
725,3010,b'tangerine_s_000729.png',4.0,,,,,,
726,3013,b'goblet_s_001459.png',3.0,,,,,,
727,3016,b'beaker_s_001943.png',3.0,,,,,,
728,3017,b'eagle_ray_s_000233.png',1.0,,,,,,
729,3020,b'rosebush_s_000888.png',2.0,,,,,,
730,3023,b'shortfin_mako_s_000167.png',1.0,,,,,,
731,3038,b'sea_trout_s_000705.png',1.0,,,,,,
732,3040,b'sunflower_s_002452.png',2.0,,,,,,
733,3045,b'phone_s_002194.png',5.0,,,,,,
734,3054,b'electric_lamp_s_000520.png',5.0,,,,,,
735,3057,b'mcintosh_s_000197.png',4.0,,,,,,
736,3059,b'bowl_s_000739.png',3.0,,,,,,
737,3061,b'seville_orange_s_000023.png',4.0,,,,,,
738,3063,b'flounder_s_001913.png',1.0,,,,,,
739,3068,b'trout_s_002257.png',1.0,,,,,,
740,3069,b'bell_pepper_s_000626.png',4.0,,,,,,
741,3070,b'mushroom_s_002333.png',4.0,,,,,,
742,3078,b'saucer_s_001122.png',3.0,,,,,,
743,3085,b'flounder_s_002744.png',1.0,,,,,,
744,3093,b'lamp_s_001324.png',5.0,,,,,,
745,3102,b'navel_orange_s_000184.png',4.0,,,,,,
746,3104,b'porbeagle_s_000354.png',1.0,,,,,,
747,3108,b'lamp_s_000359.png',5.0,,,,,,
748,3109,b'rose_s_000449.png',2.0,,,,,,
749,3110,b'clock_s_000514.png',5.0,,,,,,
750,3115,b'television_s_000367.png',5.0,,,,,,
751,3118,b'rosebush_s_001401.png',2.0,,,,,,
752,3119,b'navel_orange_s_000958.png',4.0,,,,,,
753,3126,b'butterfly_orchid_s_001357.png',2.0,,,,,,
754,3128,b'lamp_s_002119.png',5.0,,,,,,
755,3132,b'beer_bottle_s_001633.png',3.0,,,,,,
756,3134,b'flatfish_s_000877.png',1.0,,,,,,
757,3138,b'bigarade_s_000071.png',4.0,,,,,,
758,3141,b'poppy_s_001349.png',2.0,,,,,,
759,3144,b'rainbow_trout_s_001561.png',1.0,,,,,,
760,3148,b'rainbow_trout_s_001801.png',1.0,,,,,,
761,3153,b'shark_s_000376.png',1.0,,,,,,
762,3154,b'fishplate_s_000159.png',3.0,,,,,,
763,3168,b'cichlid_s_001525.png',1.0,,,,,,
764,3169,b'saucer_s_001071.png',3.0,,,,,,
765,3173,b'cup_s_001336.png',3.0,,,,,,
766,3176,b'goblet_s_001371.png',3.0,,,,,,
767,3178,b'bartlett_pear_s_000227.png',4.0,,,,,,
768,3182,b'halibut_s_000127.png',1.0,,,,,,
769,3183,b'bell_pepper_s_000665.png',4.0,,,,,,
770,3194,b'ketchup_bottle_s_000154.png',3.0,,,,,,
771,3195,b'mushroom_s_000839.png',4.0,,,,,,
772,3198,b'bowl_s_002647.png',3.0,,,,,,
773,3199,b'bell_pepper_s_000458.png',4.0,,,,,,
774,3202,b'shark_s_002292.png',1.0,,,,,,
775,3209,b'navel_orange_s_000228.png',4.0,,,,,,
776,3214,b'goblet_s_000781.png',3.0,,,,,,
777,3217,b'rose_s_001688.png',2.0,,,,,,
778,3221,b'sunflower_s_002289.png',2.0,,,,,,
779,3226,b'beer_bottle_s_001300.png',3.0,,,,,,
780,3231,b'bell_pepper_s_000762.png',4.0,,,,,,
781,3234,b'poppy_s_000677.png',2.0,,,,,,
782,3238,b'television_system_s_001156.png',5.0,,,,,,
783,3249,b'dessert_plate_s_000026.png',3.0,,,,,,
784,3258,b'fishbowl_s_001779.png',3.0,,,,,,
785,3265,b'sweet_pepper_s_001616.png',4.0,,,,,,
786,3275,b'cichlid_s_001524.png',1.0,,,,,,
787,3279,b'dwarf_tulip_s_000221.png',2.0,,,,,,
788,3284,b'television_system_s_000899.png',5.0,,,,,,
789,3290,b'dessert_plate_s_000335.png',3.0,,,,,,
790,3292,b'butterfly_orchid_s_001037.png',2.0,,,,,,
791,3293,b'clock_s_001040.png',5.0,,,,,,
792,3294,b'macoun_s_000203.png',4.0,,,,,,
793,3307,b'computer_keyboard_s_000015.png',5.0,,,,,,
794,3309,b'dessert_plate_s_000185.png',3.0,,,,,,
795,3313,b'mushroom_s_000777.png',4.0,,,,,,
796,3314,b'sunflower_s_000866.png',2.0,,,,,,
797,3315,b'tv_s_000550.png',5.0,,,,,,
798,3317,b'goblet_s_000508.png',3.0,,,,,,
799,3318,b'telephone_s_000503.png',5.0,,,,,,
800,3322,b'flounder_s_001395.png',1.0,,,,,,
801,3324,b'chalice_s_002175.png',3.0,,,,,,
802,3325,b'shark_s_000002.png',1.0,,,,,,
803,3332,b'apple_s_000058.png',4.0,,,,,,
804,3334,b'telephone_set_s_001286.png',5.0,,,,,,
805,3338,b'trout_s_001128.png',1.0,,,,,,
806,3340,b'sunflower_s_000725.png',2.0,,,,,,
807,3350,b'soda_can_s_000957.png',3.0,,,,,,
808,3352,b'clock_s_002058.png',5.0,,,,,,
809,3355,b'valencia_orange_s_000055.png',4.0,,,,,,
810,3359,b'shark_s_001274.png',1.0,,,,,,
811,3371,b'soda_bottle_s_000039.png',3.0,,,,,,
812,3378,b'bosc_s_000890.png',4.0,,,,,,
813,3379,b'bowl_s_000520.png',3.0,,,,,,
814,3380,b'bowl_s_000367.png',3.0,,,,,,
815,3382,b'coffee_can_s_001254.png',3.0,,,,,,
816,3384,b'valencia_orange_s_001141.png',4.0,,,,,,
817,3390,b'butterfly_orchid_s_001974.png',2.0,,,,,,
818,3399,b'bartlett_pear_s_000154.png',4.0,,,,,,
819,3403,b'morchella_esculenta_s_001436.png',4.0,,,,,,
820,3404,b'tulip_s_000876.png',2.0,,,,,,
821,3413,b'rainbow_trout_s_000169.png',1.0,,,,,,
822,3418,b'tulip_s_000593.png',2.0,,,,,,
823,3430,b'telephone_set_s_001478.png',5.0,,,,,,
824,3438,b'sunflower_s_002279.png',2.0,,,,,,
825,3441,b'cichlid_fish_s_000004.png',1.0,,,,,,
826,3444,b'clock_s_000910.png',5.0,,,,,,
827,3447,b'clock_s_001439.png',5.0,,,,,,
828,3448,b'poppy_s_002486.png',2.0,,,,,,
829,3451,b'goblet_s_000476.png',3.0,,,,,,
830,3454,b'rainbow_trout_s_000862.png',1.0,,,,,,
831,3457,b'discharge_lamp_s_000988.png',5.0,,,,,,
832,3458,b'pearmain_s_000314.png',4.0,,,,,,
833,3460,b'electric_ray_s_000436.png',1.0,,,,,,
834,3462,b'plate_iron_s_000805.png',3.0,,,,,,
835,3467,b'mountain_rose_s_001155.png',2.0,,,,,,
836,3468,b'bowl_s_000185.png',3.0,,,,,,
837,3482,b'sweet_pepper_s_001625.png',4.0,,,,,,
838,3483,b'electric_lamp_s_000092.png',5.0,,,,,,
839,3486,b'sunflower_s_001002.png',2.0,,,,,,
840,3492,b'lamp_s_001293.png',5.0,,,,,,
841,3495,b'computer_keyboard_s_000184.png',5.0,,,,,,
842,3496,b'dessert_plate_s_000130.png',3.0,,,,,,
843,3507,b'sunflower_s_001442.png',2.0,,,,,,
844,3510,b'orchid_s_001761.png',2.0,,,,,,
845,3520,b'red_delicious_s_000752.png',4.0,,,,,,
846,3522,b'sunflower_s_000752.png',2.0,,,,,,
847,3523,b'sweet_pepper_s_001657.png',4.0,,,,,,
848,3524,b'computer_keyboard_s_002237.png',5.0,,,,,,
849,3526,b'shark_s_001908.png',1.0,,,,,,
850,3530,b'clock_s_000952.png',5.0,,,,,,
851,3534,b'goblet_s_001246.png',3.0,,,,,,
852,3535,b'macoun_s_000145.png',4.0,,,,,,
853,3538,b'surveillance_system_s_001430.png',5.0,,,,,,
854,3539,b'tulip_s_001916.png',2.0,,,,,,
855,3540,b'electric_ray_s_000448.png',1.0,,,,,,
856,3541,b'poppy_s_000025.png',2.0,,,,,,
857,3542,b'rush_candle_s_000045.png',5.0,,,,,,
858,3544,b'mako_shark_s_000347.png',1.0,,,,,,
859,3546,b'tulipa_clusiana_s_000015.png',2.0,,,,,,
860,3552,b'beer_can_s_001447.png',3.0,,,,,,
861,3553,b'cichlid_s_002274.png',1.0,,,,,,
862,3555,b'sunflower_s_000705.png',2.0,,,,,,
863,3557,b'lamp_s_001400.png',5.0,,,,,,
864,3560,b'bartlett_s_000087.png',4.0,,,,,,
865,3561,b'goblet_s_000091.png',3.0,,,,,,
866,3563,b'sweet_pepper_s_000002.png',4.0,,,,,,
867,3569,b'sunflower_s_002382.png',2.0,,,,,,
868,3573,b'valencia_orange_s_000021.png',4.0,,,,,,
869,3578,b'bartlett_pear_s_000323.png',4.0,,,,,,
870,3586,b'bartlett_pear_s_000462.png',4.0,,,,,,
871,3593,b'bottle_s_000535.png',3.0,,,,,,
872,3594,b'red_delicious_s_001424.png',4.0,,,,,,
873,3608,b'tin_can_s_001762.png',3.0,,,,,,
874,3609,b'shark_s_002038.png',1.0,,,,,,
875,3620,b'rainbow_trout_s_000424.png',1.0,,,,,,
876,3623,b'television_s_001228.png',5.0,,,,,,
877,3625,b'poppy_s_000786.png',2.0,,,,,,
878,3634,b'tulip_s_000482.png',2.0,,,,,,
879,3636,b'rainbow_trout_s_000554.png',1.0,,,,,,
880,3642,b'tulip_s_000642.png',2.0,,,,,,
881,3646,b'turbot_s_001903.png',1.0,,,,,,
882,3655,b'fishbowl_s_000913.png',3.0,,,,,,
883,3658,b'tv_s_000907.png',5.0,,,,,,
884,3671,b'rushlight_s_000519.png',5.0,,,,,,
885,3682,b'bowl_s_001316.png',3.0,,,,,,
886,3683,b'bartlett_pear_s_000632.png',4.0,,,,,,
887,3686,b'verpa_s_000318.png',4.0,,,,,,
888,3688,b'bell_pepper_s_000350.png',4.0,,,,,,
889,3698,b'tin_can_s_002098.png',3.0,,,,,,
890,3700,b'chalice_s_001678.png',3.0,,,,,,
891,3705,b'lamp_s_000479.png',5.0,,,,,,
892,3707,b'poppy_s_001318.png',2.0,,,,,,
893,3708,b'red_delicious_s_000077.png',4.0,,,,,,
894,3709,b'trout_s_000195.png',1.0,,,,,,
895,3713,b'bartlett_s_000615.png',4.0,,,,,,
896,3714,b'shark_s_000414.png',1.0,,,,,,
897,3724,b'carassius_auratus_s_000524.png',1.0,,,,,,
898,3726,b'sunflower_s_002280.png',2.0,,,,,,
899,3727,b'shark_s_001211.png',1.0,,,,,,
900,3731,b'chalice_s_000013.png',3.0,,,,,,
901,3732,b'valencia_orange_s_001776.png',4.0,,,,,,
902,3739,b'rose_s_001757.png',2.0,,,,,,
903,3742,b'coffee_can_s_000542.png',3.0,,,,,,
904,3745,b'keyboard_s_000027.png',5.0,,,,,,
905,3749,b'fishplate_s_000608.png',3.0,,,,,,
906,3752,b'bottle_s_000952.png',3.0,,,,,,
907,3753,b'sea_trout_s_000718.png',1.0,,,,,,
908,3754,b'plaice_s_000896.png',1.0,,,,,,
909,3756,b'chalice_s_001582.png',3.0,,,,,,
910,3757,b'golden_delicious_s_001850.png',4.0,,,,,,
911,3758,b'keyboard_s_001295.png',5.0,,,,,,
912,3769,b'oilcan_s_000658.png',3.0,,,,,,
913,3771,b'television_s_003099.png',5.0,,,,,,
914,3772,b'lamp_s_001114.png',5.0,,,,,,
915,3778,b'poppy_s_002605.png',2.0,,,,,,
916,3780,b'golden_delicious_s_001522.png',4.0,,,,,,
917,3781,b'morel_s_000335.png',4.0,,,,,,
918,3785,b'mushroom_s_000724.png',4.0,,,,,,
919,3787,b'poppy_s_001159.png',2.0,,,,,,
920,3790,b'sweet_orange_s_000057.png',4.0,,,,,,
921,3795,b'desk_phone_s_000508.png',5.0,,,,,,
922,3818,b'stingray_s_001365.png',1.0,,,,,,
923,3825,b'jaffa_orange_s_000132.png',4.0,,,,,,
924,3829,b'mako_shark_s_000017.png',1.0,,,,,,
925,3833,b'sunflower_s_001446.png',2.0,,,,,,
926,3837,b'fishplate_s_000042.png',3.0,,,,,,
927,3842,b'sunflower_s_000901.png',2.0,,,,,,
928,3844,b'valencia_orange_s_001304.png',4.0,,,,,,
929,3847,b'numbfish_s_000017.png',1.0,,,,,,
930,3849,b'clock_s_001444.png',5.0,,,,,,
931,3850,b'tv_s_000073.png',5.0,,,,,,
932,3851,b'poppy_s_002471.png',2.0,,,,,,
933,3854,b'poppy_s_002669.png',2.0,,,,,,
934,3866,b'poppy_s_001354.png',2.0,,,,,,
935,3867,b'lamp_s_001915.png',5.0,,,,,,
936,3869,b'coffee_can_s_001688.png',3.0,,,,,,
937,3876,b'sunflower_s_001607.png',2.0,,,,,,
938,3879,b'shortfin_mako_s_000733.png',1.0,,,,,,
939,3884,b'sweet_pepper_s_001412.png',4.0,,,,,,
940,3885,b'rose_s_000066.png',2.0,,,,,,
941,3886,b'flounder_s_002137.png',1.0,,,,,,
942,3888,b'fishplate_s_000179.png',3.0,,,,,,
943,3889,b'fishbowl_s_002061.png',3.0,,,,,,
944,3894,b'tv_s_001006.png',5.0,,,,,,
945,3895,b'phone_s_002320.png',5.0,,,,,,
946,3914,b'dessert_plate_s_000441.png',3.0,,,,,,
947,3915,b'electric_ray_s_001179.png',1.0,,,,,,
948,3926,b'butterfly_orchid_s_001189.png',2.0,,,,,,
949,3928,b'eagle_ray_s_000241.png',1.0,,,,,,
950,3929,b'rose_s_001145.png',2.0,,,,,,
951,3934,b'bowl_s_002093.png',3.0,,,,,,
952,3936,b'northern_spy_s_000011.png',4.0,,,,,,
953,3937,b'orchid_s_000311.png',2.0,,,,,,
954,3941,b'clock_s_001378.png',5.0,,,,,,
955,3943,b'alarm_clock_s_000744.png',5.0,,,,,,
956,3948,b'soda_can_s_000082.png',3.0,,,,,,
957,3950,b'plate_iron_s_000191.png',3.0,,,,,,
958,3957,b'trout_s_001244.png',1.0,,,,,,
959,3961,b'bell_pepper_s_000986.png',4.0,,,,,,
960,3965,b'keyboard_s_000235.png',5.0,,,,,,
961,3967,b'butterfly_orchid_s_000247.png',2.0,,,,,,
962,3970,b'keyboard_s_001599.png',5.0,,,,,,
